,file,content
2794,EFTA00002806.pdf,"V
1 6
4.1144 4 41 '
1 1 1 1 4 1 4 4 1 1 4 .
f t
% 4 4444
/ 4 4/ 1 1 4
I 4 4 1 1
4 4 4 4 4 1 1
4 I I 6
I 1 ' '' ' '
"
2795,EFTA00002807.pdf,"V/A
"
2796,EFTA00002808.pdf,
2797,EFTA00002809.pdf,
2798,EFTA00002810.pdf,"•
"
2799,EFTA00002811.pdf,"hor
"
2800,EFTA00002812.pdf,"P
/ 1 •
;. • •
• • • • • • • ♦ - • r t. • • • • , • 03 • • • • • • • • • • • • • • • • 4
' • • 4. • 4 44 • r i. • I,* • • • • • • • • • 0 • 0 @ s• * A • 44 V 1 • • > t • I ♦ ""' • iv ♦ • • . 4 • • 4
• • • • •
•
• • • • • • • • • • •
•
• • • • • • • • • • •
•
• • • • • •
•
• • • • * • • • • • •
•
@ • • • • • • • • *
•
• • • • • • • • • • •
•
• • • • •
•
• • • • • • • • •
•
• • • * • S • • 4 ' •
•
• • * • A A • •
•
S • * • • • ' 4 • • •
c
# • 4 • • A • • 1 I 0 k ° , "" • 0 • • • • • 0 • • • I • • • • • • • • • • • • • • • • • • • • 0 4, • • • • : 0 • • • • , . ; • 4 • • * • -I • • •
•
• • • • • • • • . • • • e t • • •
4
• • • • • 0 V h 1 •
•
4 • ' • e - - • • • • 4 • f 0 • t •
•
0 -L • 4 • l . . i - • j • c • 1 •
'
t ) 7
•
• < '4 4 i - t f ,. - .. • • • _ • •
• • • • • • • • • ••• ••••♦ • ••• • • • • •• 4
• • • • • • • • ••• • ••• •# • • • • • • • • • • •
• • • • • • • • • • 0 0 • • • • • • • t • • • 4
• • .• • .• • • • • •♦•• • • • • • • • • • .♦• .•• .•
•
rtmir-
.1 QV _...•••-•sitt
L v
'`c,Ls.I.,N % N,_., , LL, ....'
"
2801,EFTA00002813.pdf,"14 •
.. 46 - • • • • • 4 • • • • 4
1•4. • • 4, 4 • • • • • ♦ 4
• . 44 • c 4 • ' • I c. e• • '# - • ' • • • • • • 4 • • • • • # • - * # v. . - . # * .. • * 1 # • • •• 4 • • • # # .# • • • • & • a • 4 4 4 • • . • • • ♦ • • • • • • • • • • • • • • • • • • • • • • ♦ • ♦ • • • ♦ • • •♦ • • * • • ♦ 6 • e s ♦ • • . 4 ,
• • #4. • • # • - 4 • 4 4•♦ • • • 4 •. ,, ' • •
< •• C • • • • I is -% et -e• 4 • • • • •• • • • • • a • 4
• #.7• • • <7 • • • • • •
4 * ••• # • • • / /, • • • • • *
P • • • Y *V • • ••• •• •• • ••
4 • # # • E
s • • • _ I • S • • • • • • • • • • • • • 4 • • - • • • • • • • • • • • • • • t • • • • • • • s t , • . 4 • • 4 k • , 4 A 4 • - • # • V • • • • I . V on v a . . k S L L I V , r • • i % s • a ' l o • 4 • .4 . • t . • , • • - • ; • • • • -s . • • • 6 • • • l • • # . • • • • • 4 • • ' • . • • • • *• • # 4 • 4 • . • ,4 • • * • • • • • • • • • • • • • • • • A 4 • • 0 A A • • Y a • • ^ • . „4 • • • • • 4 4 • • • * a • • * • t • g
A A •""`A A. t #‘ a ., •
&.• A. a a a ""T a y"",
"
2802,EFTA00002814.pdf,"j • -• -• • • • 40.•4 0 ••♦ • • 4. • ••• •'•'*1
4 • . • • • • • • • % •
41• 40o• • •• mi.4.4 • • • t • • • •• •
• 40 1 4 r
•
•
•
41-• •
4
^ *
4, • • •
4. • • • • • • • • • •• • •• • • • • a • • 4, •
••4,••to• 4 • •
•
• -• i• •
4 0 • • • • • • • • '1- % *,
• • • 4 •
••• ••• ••• 4
• • •4
• • 0
• • • • • 4 •4
40 • • • • • 00 ml
• • • • • • 40
• • • • • • • • •
4 • •♦ • 0 • 4
40 4 • • • • •4>
• • • • • 4 0 4.
• • 0 • a a as
"
2803,EFTA00002815.pdf,"sissiscu--
"
2804,EFTA00002816.pdf,".
• •
• •
• 4 .
• •
• 0
•••
l•
•
• a
• •
• • 4
• •
* ••4
*
0 •
.? •
0 •
di.
610
a k a .46•
"
2805,EFTA00002817.pdf,
2806,EFTA00002818.pdf,"1
"
2807,EFTA00002819.pdf,"?)
"
2808,EFTA00002820.pdf,
2809,EFTA00002821.pdf,
2810,EFTA00002822.pdf,
2811,EFTA00002823.pdf,
2812,EFTA00002824.pdf,
2813,EFTA00002825.pdf,"I
"
2814,EFTA00002826.pdf,"1
"
2815,EFTA00002827.pdf,"fie 04‘
Atein
"
2816,EFTA00002828.pdf,
2817,EFTA00002829.pdf,
2818,EFTA00002830.pdf,"• • 4.4''
• * * .• • 4 1.4.
4s••
• ¤ 4 . a 4 , • •4 4 . . 4, •
• e 44 4'
• • ••4 4 • • 1 44
• • 4 • !•• 4.
• ♦ 44 • • A 4
• • * * 444 • 4
• ••• • . 4 •
• • • • • • • • . • • 4 • • • • 4 • • • • 4 • • • • • • • • 4 • • • • • • • • • • . • • • • • • • • 4 • • • • • 0 A 0 4 • 4 •• + , • 0 • . • • 0 4 . 4 • • 0 0 : • 4 4 • • • 40 • • 0 "" • . • • 4 • • • 0 . • * • • * • • I/ 4 . . • • • . • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • • 4 4 4
• • • • • • 44 4 •*41 • • • • • • • • • • • • • • 4
•• •• •• •• •• •• to v, • • • • 4 • • • •
• • • • - 44 0' • • a • • • • • ••• ••• • 4 . . •• • • • • •• • • • • •• • • • •• • •• • • 4
4 • as • • • "" • • • • ••• • • •••• • • •• • • • • a 4 45.6.1• IC
•
"
2819,EFTA00002831.pdf,"k. • • •
•
) • #
••► • ♦# • •
*, • 4 t
.> • •
Ns I •• • • • 4
t. I 4 • • • •
• ♦ fr • • • • ••
• • • •
* ♦ I • • • • •
o, 4 • 4 • • • • 0
-* , ►• • • • •
r,-
"
2820,EFTA00002832.pdf,
2821,EFTA00002833.pdf,
2822,EFTA00002834.pdf,
2823,EFTA00002835.pdf,"r
l
W 1
,sttifiquek,
•
"
2824,EFTA00002836.pdf,
2825,EFTA00002837.pdf,
2826,EFTA00002838.pdf,"N
. . .
"
2827,EFTA00002839.pdf,"II
"
2828,EFTA00002840.pdf,
2829,EFTA00002841.pdf,
2830,EFTA00002842.pdf,
2831,EFTA00002843.pdf,
2832,EFTA00002844.pdf,"I-
"
2833,EFTA00002845.pdf,"4st
"
2834,EFTA00002846.pdf,
2835,EFTA00002847.pdf,"1
I
"
2836,EFTA00002848.pdf,"••••01/.7•••••nr
.aorivraiiert _ now
-0""nr U-7 -so I l's.-ra i sarr
sae _Me ..•••••••
see_ •••""•r
swiss' rr.,,erne..-•=r amOi017
aletsostral -
"
2837,EFTA00002849.pdf,
2838,EFTA00002850.pdf,
2839,EFTA00002851.pdf,
2840,EFTA00002852.pdf,"-.a
"
2841,EFTA00002853.pdf,
2842,EFTA00002854.pdf,
2843,EFTA00002855.pdf,"•
rhirsv"",eftatizadvallararry
%
4. •-•
• it
LOCATION Si-. Tames T-.5 Nana USVL
•
"
2844,EFTA00002856.pdf,"adl
P
400SE
OOL_
• • •
•
f"" '
•
'
•
co?
"".•
• ,
•-.
. ir • • • yr.q , trra-i • CC 4:*
II • ^ to 'r , .•
• a"" • t
'
' 4 *- • .11. • I :
•
• , 4 V,
• •
tfr
"
2845,EFTA00002857.pdf,
2846,EFTA00002858.pdf,
2847,EFTA00002859.pdf,"11.., tit
;t
,44 T .. "":_n S !....,14 1
S ° r;
.,..... -
‘--,
1 • 4•••••••• ••••• ••• •• • • •
.0 • • • •
111 • I* • • • • • • • •• •
. I • • • • • • • • •
le • ••• •♦ •♦ •♦ •♦ •♦ • •
• • • • • • • • •
4• • • • • • • • • •
44 •• • • • • • •• • • • •♦ • • • •• • • • • • • • • •
, 4 4 4 • • , 4 • P • I + • • • • • • • • * • • • • • • • 4 • • • • • • • • • • • • • •. •
• • • ••• • •• •• •
4.444 • • • • •.•.
;v• 44444%4 : • •
•
r
"
2848,EFTA00002860.pdf,"A
"
2849,EFTA00002861.pdf,
2850,EFTA00002862.pdf,";
"
2851,EFTA00002863.pdf,
2852,EFTA00002864.pdf,
2853,EFTA00002865.pdf,
2854,EFTA00002866.pdf,"ir.rw .
"
2855,EFTA00002867.pdf,
2856,EFTA00002868.pdf,
2857,EFTA00002869.pdf,
2858,EFTA00002870.pdf,"I
"
2859,EFTA00002871.pdf,
2860,EFTA00002872.pdf,"I
"
2861,EFTA00002873.pdf,"‘44 40 1. 4
"
2862,EFTA00002874.pdf,
2863,EFTA00002875.pdf,"IL
"
2864,EFTA00002876.pdf,
2865,EFTA00002877.pdf,
2866,EFTA00002878.pdf,
2867,EFTA00002879.pdf,
2868,EFTA00002880.pdf,
2869,EFTA00002881.pdf,"C:
"
2870,EFTA00002882.pdf,"ollIP!!!!'""fl
k
"
2871,EFTA00002883.pdf,"•
"
2872,EFTA00002884.pdf,
2873,EFTA00002885.pdf,"I
"
2874,EFTA00002886.pdf,
2875,EFTA00002887.pdf,
2876,EFTA00002888.pdf,
2877,EFTA00002889.pdf,
2878,EFTA00002890.pdf,
2879,EFTA00002891.pdf,", n -
"
2880,EFTA00002892.pdf,"rl
IL!
"
2881,EFTA00002893.pdf,"-
"
2882,EFTA00002894.pdf,"- -
"
2883,EFTA00002895.pdf,
2884,EFTA00002896.pdf,
2885,EFTA00002897.pdf,
2886,EFTA00002898.pdf,"a
"
2887,EFTA00002899.pdf,
2888,EFTA00002900.pdf,
2889,EFTA00002901.pdf,
2890,EFTA00002902.pdf,
2891,EFTA00002903.pdf,
2892,EFTA00002904.pdf,
2893,EFTA00002905.pdf,"Designed by Apple in California Assembled in China Model Number: A1419 100-240V—, 50.60Hz 4A. Apparaten
skall anslutas till jordat nätuttag. CAN ICES-3 (B)/NMB-3(B) Contains FCC ID: QDS-BRCM1070 and IC:4324A-BRCM1070
Ill I I HMI IIII 11111I1I II I IIII IIIIIIII II III
Serial No.: CO2NM1MOFY14 EMCNo.: 2806
"
2894,EFTA00002906.pdf,".1.
"
2895,EFTA00002907.pdf,"t)i\orcc k nu
bar to throne
says Prince
Old
"
2896,EFTA00002908.pdf,"-..1
"
2897,EFTA00002909.pdf,"L
"
2898,EFTA00002910.pdf,"Y
"
2899,EFTA00002911.pdf,
2900,EFTA00002912.pdf,
2901,EFTA00002913.pdf,
2902,EFTA00002914.pdf,
2903,EFTA00002915.pdf,
2904,EFTA00002916.pdf,
2905,EFTA00002917.pdf,
2906,EFTA00002918.pdf,
2907,EFTA00002919.pdf,"Poi
"
2908,EFTA00002920.pdf,
2909,EFTA00002921.pdf,
2910,EFTA00002922.pdf,".~~`!
"
2911,EFTA00002923.pdf,
2912,EFTA00002924.pdf,",t?+••• f
•
r .
"
2913,EFTA00002925.pdf,
2914,EFTA00002926.pdf,
2915,EFTA00002927.pdf,"r
mamemma
"
2916,EFTA00002928.pdf,
2917,EFTA00002929.pdf,
2918,EFTA00002930.pdf,"414
"
2919,EFTA00002931.pdf,"•
I saw.' 1.40
rt;
;.r ;7: :•;,),;12 1,i ?it,
).-
..,„::..or4.:;.,,, • 44.„,-,, ° ‘ . I. . '..s., 4 • k ... , .•
r r •/•""-. A‘ •• A : • 'I ;` ; < f • 2 1 , • • '‘ "",ftA nt: ..!:1 , ‘ . • • . e q ' "" . : . ; „ • t • • -• .. A • ss a t t e .* - v"" i - i • : :` 7 C"" . ; 4 .4 te ; . 4 .. ; . 1 ‘..t•Y • ` .. .f. ' . t'll@';t',... . 4 . N \ : 4 • : . ` - ; ,; '' : ` : h , • , V Q ,V ;
r• 1..i rr•n!..-re• !A, .. _ ft:. 4. • ' • • 1.• Z.` _ _
"
2920,EFTA00002932.pdf,"a
"
2921,EFTA00002933.pdf,
2922,EFTA00002934.pdf,"isi""Wr
x,
ma
• * ?sr*
-qv
„et
F
e
Ls‘.,
"
2923,EFTA00002935.pdf,"--
'
• .•
•
`ft 4
• ""-.4.11N.
"
2924,EFTA00002936.pdf,"Y.
t
-
sity
"" :4,"" 1
a.
"
2925,EFTA00002937.pdf,"•
4
c ' • p-
-Tr • ,
44 ""‘ :4!tin••
• cif
•
"
2926,EFTA00002938.pdf,
2927,EFTA00002939.pdf,"ti•frA""
Wlie w . -)e
V s k
0\
,P441:Cd. r
-411r..1"". '
4, 4., le-
4.ktitl „III
C:16
NIt
„,:i
# P
t: PSI
c
<IC
r
ae.
4.t:frator .i fiedr cat
1 Vk tPti- CIA it las_ +
"
2928,EFTA00002940.pdf,"I
"
2929,EFTA00002941.pdf,
2930,EFTA00002942.pdf,
2931,EFTA00002943.pdf,
2932,EFTA00002944.pdf,"11
(
t
"
2933,EFTA00002945.pdf,
2934,EFTA00002946.pdf,
2935,EFTA00002947.pdf,
2936,EFTA00002948.pdf,
2937,EFTA00002949.pdf,";i
"
2938,EFTA00002950.pdf,
2939,EFTA00002951.pdf,
2940,EFTA00002952.pdf,
2941,EFTA00002953.pdf,"I, C
e
U
S
C mG
A
P , e n • D
n u
•tf•IL
t
B
o
a
U
R
O
V V r d C
It .K
•
"
2942,EFTA00002954.pdf,"p.
'S
"
2943,EFTA00002955.pdf,"• 4
(
"
2944,EFTA00002956.pdf,
2945,EFTA00002957.pdf,"1 C
"
2946,EFTA00002958.pdf,
2947,EFTA00002959.pdf,
2948,EFTA00002960.pdf,"Jai 1sae
"
2949,EFTA00002961.pdf,
2950,EFTA00002962.pdf,
2951,EFTA00002963.pdf,"•
‘..
--""""Tim "" w
"
2952,EFTA00002964.pdf,"•
42k
Mr-
.4
•
"
2953,EFTA00002965.pdf,"_
"
2954,EFTA00002966.pdf,
2955,EFTA00002967.pdf,
2956,EFTA00002968.pdf,
2957,EFTA00002969.pdf,"w
"
2958,EFTA00002970.pdf,
2959,EFTA00002971.pdf,
2960,EFTA00002972.pdf,
2961,EFTA00002973.pdf,
2962,EFTA00002974.pdf,
2963,EFTA00002975.pdf,"A."" 4.16.0
"
2964,EFTA00002976.pdf,"4c
r i
"
2965,EFTA00002977.pdf,
2966,EFTA00002978.pdf,
2967,EFTA00002979.pdf,
2968,EFTA00002980.pdf,
2969,EFTA00002981.pdf,
2970,EFTA00002982.pdf,"WM
"
2971,EFTA00002983.pdf,
2972,EFTA00002984.pdf,
2973,EFTA00002985.pdf,"-
"
2974,EFTA00002986.pdf,
2975,EFTA00002987.pdf,
2976,EFTA00002988.pdf,
2977,EFTA00002989.pdf,
2978,EFTA00002990.pdf,"•
"
2979,EFTA00002991.pdf,
2980,EFTA00002992.pdf,
2981,EFTA00002993.pdf,"•
I
IMO
SP E
"
2982,EFTA00002994.pdf,"/
"
2983,EFTA00002995.pdf,"S
"
2984,EFTA00002996.pdf,
2985,EFTA00002997.pdf,
2986,EFTA00002998.pdf,"',,_
"
2987,EFTA00002999.pdf,"*
"
2988,EFTA00003000.pdf,
2989,EFTA00003001.pdf,"1111111111111111111111111111111111111111111
oo
OOOOOO ,
0 d 0 r . - - . . .• 4 . • s - . .. . ° ; -,.. 4.f.le.l.
1,14:40.4•0_4.4t4t.
wea.0 00000000000000000
00000000000000000000
4,1,4•4•4•4•4•4•
: ...:..p..1
i •• ••
0000000000000 4
i014001.0 .0 0 01
i.
% Og o Al 0000000 II
""11:21141 11111"":11 .......I:Iii
't i .,f .iif4rt:•,• ••••:••••••trit:;::
4. 0000 00 000 0 0 0 0
1. o 0:40:00• 4p:
II •
IO);W14 0,70.100.4 0r 00 • 0 N 00 I: .
•. k •
ll i4l. I oo CS
1. 01.414 •• Niel I
""D e e ••O• II
• .W • 4 • 1 • 0 •• .
e
0
gei
4
t
• •
i n
°N
:
D
..
a
1
"
2990,EFTA00003002.pdf,"-mgmlie ..
"
2991,EFTA00003003.pdf,
2992,EFTA00003004.pdf,"L
"
2993,EFTA00003005.pdf,".~
"
2994,EFTA00003006.pdf,
2995,EFTA00003007.pdf,"•
""tf
s
W e
n
ni
•
r
"" ri • • •
•
•
T
nIt
nil rif
4
r
• 1
1 40
1
1
.
n
a
n
m
•
e
o
r
e
e
et
e
e
l
1. -
I
1
S
,
"
2996,EFTA00003008.pdf,
2997,EFTA00003009.pdf,"a
-air.
‘
-
"
2998,EFTA00003010.pdf,
2999,EFTA00003011.pdf,".r
' 7Feirriwr7(
rP -
"
3000,EFTA00003012.pdf,"401!1
"
3001,EFTA00003013.pdf,
3002,EFTA00003014.pdf,
3003,EFTA00003015.pdf,"S.
"
3004,EFTA00003016.pdf,"iI.
"
3005,EFTA00003017.pdf,"a
"
3006,EFTA00003018.pdf,
3007,EFTA00003019.pdf,
3008,EFTA00003020.pdf,"dor
r
"
3009,EFTA00003021.pdf,
3010,EFTA00003022.pdf,
3011,EFTA00003023.pdf,"4ir r
•
"
3012,EFTA00003024.pdf,",mur I
seel
riiii111111ffI11'11
1t1t1t1tt1t1tttt
"
3013,EFTA00003025.pdf,
3014,EFTA00003026.pdf,"Hitt.. i r4p:1 I I \
•
t
•. 9 e1 V I a x *
n
"
3015,EFTA00003027.pdf,"1
7
Cr.:E %PIECE
17
te -""\-- 16
15
44
e,v-\c""Artie
25
Is
24
N........._ 23
1
22
21
Miminagrainv
t?' t.fctum its Dar
,,Th DJ.
F.WIT Sfirtlati% is aria&
"
3016,EFTA00003028.pdf,".31,_ 0%0PS
Nebii &mai
Turks - Ca ree^
"
3017,EFTA00003029.pdf,"I
"
3018,EFTA00003030.pdf,"FCCE
Designed by Apple in California Assembled in China Complies with the Canadian ICES-003 Class B specifications. Apparaten skall anslutas till jordat nätpttag.
MOdel Number: A1311 100-240V—, 50-60Hz 4.0A. Contains FCC ID: QDS-BRCM1029 and IC: 4324A-BRCM1029 and FCC ID: PPD-ARSBXB92 and IC: 4104A-AR5I8X(392
Ill 11llllllllllllllilllfll HI Ill
Seri zd No.: W804736DDAS EMC No.: 2389
"
3019,EFTA00003031.pdf,"8G LM0Q2
Service Tag:
Express
18418016810
Service Code:
"
3020,EFTA00003032.pdf,"Reg Model: D19M
Reg Type: D19M005
Assembled in Mexico
DP DP/N- K41DX ADO JSD2
"
3021,EFTA00003033.pdf,"OCNFA335 CS, FCC 0: PPOOCNFAM ,
IC. 4104AGCNFA135
NIC CMAteaStop, 0413odaros
Typo 081
sixesailiunc 02124000_0 10
TeRCrcAPz0,,F20M13/2A19C T 10 I 7 9 0 44.54
t
11/01P.CRWATN-OCNIA335
814R Vettlure. ES S
ctic cum &IL eL 7raNDI 21
CPC NOIN0Y0 by PTA. yw 203 DPN NACT A00
Reg Model: D19M V: 100-240 V- www.dell.com
Reg Type: 019M005 A: 5.4A
Assembled in Mexico Hz: 5040 Hz
CAN ICES-3 (B)/NMI3-3 (B)
USTED
I TE 1105106
DP DP/N: K41DX A00 JSD2
"
3022,EFTA00003034.pdf,"LSJE,L LC
6100 Red Hook Quarters, Suite B-3, St. Thomas. VI 00802-1348
thesaintjames.group@email.com
Phone: E-mail:
Emergency Contact Form
Today's Date:
[IStimn We\ Start Date:
Employee Name:
Date of Birth:
6.11‘tv.tss 0,..b €)0 40 -
Physical Address:
Mailing Address:
Cell Phone: Phone (other):
E-mail: Marital Status:
Title/Position: Drivers License No:
Allergies or Health Concerns:
AJ gU
Blood type:
A- Di A+ D AB- D AB+ O B- B+ D o- 0 O+ 0 Unknown
N/A
Current Medications:
Doctor's Name: Doctors Phone:
Doctor's Name: Doctors Phone:
In case of emergency, please contact:
Name: Relationship: J Phone:
Name: Relationship: Phone:
This information is for your safety and the safety of others
"
3023,EFTA00003035.pdf,"LSJE, LLC
•
6100 Red Hook Quarters, Suite B-3. St. Thomas. VI 00802-1348
Phone E-mail: thesaintjames.group@umaii.com
Emergency Contact Form
07
Today s Date: Start Date:
IC4:14/4eLT&S
Employee Name: D tor._ Date of Birth:
Physical Address: 5T H-OMA S 1 (x)SOa-i
Mailing Address: 'sr 1-ti-zpv\AS Octsc. 4.
Cell Phone: Phone (other):
E-mail: Marital Status: I -Si na) k
Title/Position: Driver's License No:
NIA
Allergies or Health Concerns:
F
Blood type:
❑A- El A+ DAB- AB+ El 84- D O. O 0+ Errlneknown
N' Ac
Current Medications: I
N
Doctor's Name: Doctor's Phone:
Doctor's Name: Doctor's Phone:
in case of emergency, piease contact:
Name: Relationship: ENS Phone:
Name: Relationship: tvkalltEC— Phone:
This information is for your safety and the safety of others.
"
3024,EFTA00003036.pdf,"r
iDecl GDYVNe le-I-R
tleC'
LSJE, LLC
6100 ook uarters, Suite B-3, St Thomas. VI 00802-1348
thesaintjames.grouregmail.com
Phone E-mail:
Emergency Contact Form
Today's Date: 041D In Start Oate:
Dale Mirk {
Employee Name: Date of Birth:
Physical Address:
Mailing Address:
Cell Phone: Phone (other):
j
E-mail: Marital Status:
Title/Position: Drivers License No:
All Allergies or Health Concerns:
Blood type:
A- O A+ O AB- q AB+ B- 0 8+ D 0- O o+ O Unknown
Cul
Current Medications: !
Do
Doctor's Name: Doctor's Phone:
Do Doctor's Name: Doctor's Phone: [.
In C
in case of emergency, please contact:
Nan fl
Name: I Relationship: Phone:
Name: I Relationship: Phone:
This information is for your safety and the safety of others.
"
3025,EFTA00003037.pdf,"n a n a N n I o D o D r u C et S :t A I P
C
r of
ni si h T
: e m a N ' e m a N lli e h C
A
I
i t f
ti
i :t
c at n o c e s a
el p ,
y c
n e gr e m e f o e s a c n : e m a N sr ot c o D
j
s i
p
, m
yr r
: e m a N s'r ot c o D
:
s n oit a ci d e M t n err u
- B A
,
A - A E M
q
: e p yt d o ol B
N
: s nr e
c n o
C
htl a e H r o s ei gr ell A : n oiti s o P/ elti T :li a m- E : e n o h P ll e C s s er d d A g nili a M 1 s er d d A l a ci s y h P
d h o
A
: e m a N e e y ol p m E : et a D s' y a d o T
E
: e n o h P
m -
E - 0 0 1 6 d e R
o H
o y r of
si n oit a m
: pi h
s n oit al e R
: pi h
s n oit al e R z-
8 O
+ B A - A /
c n e
g r e m : l i a k o
, sr
etr a u
S
Q
J S
L
ht o f o yt ef a s e ht d
n a yt ef a s r u
o h P
t 5 4 L %
o h P : e n o h P s'r ot c o
D
: e n o h P sr ot c o
D
- 0 O
O + 8 -
: o N e s n e ci L sr e vir
D
: s ut at S l atir a
M
:)r e ht o( e n o h
P
O "" 9 M . M
t
-
i S / 0 - I
I V h n e
h T .t7
et a
D
f o : htri B tr at
S
: et a D
y
m t c r
a
o
t n
F
o C
g @ p u o r e. s e m ajt
ni a s e ht eti u , 3 - B .t S
. s a m o I h V T 8 0 0
, E
C
L L
e n n O m0
s r : e : e
+
0 h T
e
i
r t i r V , )
M
° r
O °
m o
c.li a
8 4 3
1. 2
d S
U' 0
k n 0
n F
o
w 0
n 2
-
"
3026,EFTA00003038.pdf,"LSJE, LLC
6100 Red Hook uarters, Suite B-3, St. Thomas. VI 00802-1348
Phone: E-mail:
thesaintjames.group@gmail.com
Emergency Contact Form
Today's Date: Li_ _ 14 — 7_0 17 Start Date: 3 - `1,5 -2-o lc/
Employee Name: I ii(c Beiyhrt.S.6244 Date of Birth:
Physical Address:
Mailing Address:
Cell Phone:
Phone (other):
E-mail:
Marital Status:
-5C151-0,
Title/Position:
Driver's License No:
Allergies or Health Concern I NI
Current Medications: 4
Doctors Name:
Doctors Phone.
Doctors Name:
Doctors Phone:
in case of emergency, please contact:
Name
— 1, Relationship
—1-1Ce 4C1 Phone:
Nam, I Relationship: 12 foth e
y j Phone:
This information is for your safety and the safety of others.
"
3027,EFTA00003039.pdf,"Coyvtle e
-Dec 40
LSJE, LLC
6100
ers, Suite 8-3, St. Thomas, VI 00802-1348
thesaintjames.group@gmail.com
E-mail:
Phone:
N•R
Emergency Contact Form
Start Date:
Today's Date:
Aiicitoias Vir4vitt Date of Birth:
Employee Name:
C
Physical Address:
Mailing Address:
Phone (other):
Cell Phone:
Marital Status:
E-mail:
Driver's License No:
Title/Position:
Allergies or Health Concerns:
Blood type:
Al
A- D A+ q AB- O AB+ q B- O El+ D 0- E 0+ D Unknown
Current Medications:
Cu
Doctors Name: Doctor's Phone:
Dc
Doctor's Name: Doctor's Phone:
Dc
in case of emergency, please contact:
In (
Name, Rclationahip. Phone:
Nar
Name: Relationship: Phone:
;Aar
This information is for your safety and the safety of others.
"
3028,EFTA00003040.pdf,"1. ) tclz AAP 40
LSJE, LLC
6100 Red Hook uarters, Suite B-3. St. Thomas. VI 00802-1348
Phone: E-mail: thesaintjames.grop@gmail.com
Emergency Contact Form
Start Date:
Today's Date:
Employee Name: Date of Birth:
Physical Address:
Mailing Address:
Cell Phone: Phone (other):
E-mail: Marital Status:
Title/Position: Driver's License No:
Allergies or Health Concerns:
011
Blood type:
A- O A+ O AB- D AB+ E B- 0 Br. C 0- O O4- O Unknown
:ut Current Medications: I
Doctor's Name: Doctors Phone:
Doctor's Name: Doctors Phone:
)o.
In case of emergency, please contact
Name: Relationship: Phone:
Name: Relationship: Phone:
This information is for your safety and the safety of others.
"
3029,EFTA00003041.pdf,"This
information
is
for
your
safety
and
the
safety
of
others.
kie
X
Name:
7)
etity
Relationship:
i
Lou
)3>ovi
c)-
an
E
Name:
I
Relationship:
Phone:
In
case
of
emergency,
please
contact.
lam
Doctor's
Name:
Doctors
Phone:
lam
Doctors
Name:
i
Doctors
Phone:
dl
at
Current
Medications:
i
r.
I
,
Unitnc,,yr
He;
:y
I
Allergies
or
Health
Concerns:
••••••••••
,s0/4
5
or?
ov-,2(
Tide/Position:
Drivers
license
No:
Marital
Status:
Cell
Phone:
Phone
(other):
Mailing
Address:
rho/m.16
-1/
Physical
Address:
Employee
Name:
I
)9/e,
R‘ks-isisTe
Date
of
Birth:
-z
-
9,e
/9
Today's
Date:
Start
Date:
Emergency
Contact
Form
Phone:
E-mail:
thesaintjames.group@gmaii.com
6100
Red
Hook
Quarters,
Suite
B-3.
St.
Thomas.
VI
00802-1348
LSJE,
LLC
"
3030,EFTA00003042.pdf,"If'""6"" leler
LSJE, LLC
6100 Red Hook Quarters, Suite B-3, St. Thomas. V100802-1348
thesaintjames.gyouP@email.com
Phone E-mail:
Emergency Contact Form
Today's Date: z/o/79 Start Date : 1
Employee Name: t O a A r rerrebn E./ast Date of Birth:
Physical Address:
Mailing Address:
Cell Phone: Phone (other):
E-mail: Marital Status:
Title/Position: Driver's License No:
Allergies or Health Concerns:
/F
Blood type:
q A- q A-t- q AB- 17 AB+ q 0- q Unknown
erg
Current Medications:
wow
Doctor's Name: I Doctor's Phone: i
ad/
Doctor's Name: Doctor's Phone:
rnent
In case of emergency, please contact:
ado
Name: Relationship: )
Phone:
0RO
Name: Relationship:
Phone:
ca l This information is for your safety and the safety of others.
ame
male ovo-oov
"
3031,EFTA00003043.pdf,"LSJE, LLC
6100 Red Hook Quarters Suite B-3 St. I homes, VI 00802 Tell Fax: .""
Emergency Contact Form
Start Date: 03/22/18
Date: 03/22/18
Employee Name: fivrilare Lot;da!
Date of Birth:
E-Mail:
• Marital Status: Married License:
ergency Information:
None
Allergies or Health Concerns: Blood type unspecified
Blood Type:
Current Medication:
Doctor's Name: Dodglas Phone:
Doctor's Name: Dodglas Phone:
In case of an Emergency, Please contact :
Relationship Wife Phone
..Memo Relationship In Law Phone
This Information is for your safety and the safety of others
"
